job_id,ocrd_text,clean,plain_accuracy,clean_accuracy
610105.jpg,"Our Client is a well established offshore software development solutions provider for Belgturm

 

Key Requirements:
+ 2-Syears of programming experience m PHP with Laravet or a sirilar framework
+ Degree related to Information Technology ? Computer Science # Software Engineering
+ Good English communication skils (wrtten & spoken j and strong anatytieal skis
+ Souns knowiedge in APIS:
+ Previous experience in version management systems and payment transaction would be a

efinite plus.

‘The successful candidate would be offered with a compstitive remuneration package based on his:her
qualifications and working expenence. Application with details curriculum wtae and contact details of
two- non related referees should reach the following email within seven days of this advent.

BLUESTEPS

Email: bluestepshr@gmail.com
Mobile: 077 861 5849

oman a

   
","Our Client is a well established offshore software development solutions provider for Belgturm

 

Key Requirements
+ 2Syears of programming experience m PHP with Laravet or a sirilar framework
+ Degree related to Information Technology  Computer Science # Software Engineering
+ Good English communication skils wrtten  spoken j and strong anatytieal skis
+ Souns knowiedge in APIS
+ Previous experience in version management systems and payment transaction would be a

efinite plus

The successful candidate would be offered with a compstitive remuneration package based on hisher
qualifications and working expenence Application with details curriculum wtae and contact details of
two non related referees should reach the following email within seven days of this advent

BLUESTEPS

Email bluestepshrgmailcom
Mobile 077 861 5849

oman a

   
",0.75,0.8032786885245902
610214.png," 

Senior Ul Engineer

Jobfactory is a Talent Search Engine facilitating candidates to maintain their profiles in a
database. Creating your profile in our system will make you visible to thousands of
vacancies across the world.

Our client is a leading IT Services providing company located in Colombo 09.
Eligibility
To be successful you will need to possess:

¢ A bachelor's degree in computing or Information Technology
* Minimum 2 years' of Experience in the same position.
* Sound knowledge on CSS, React developer, Java back-end

The ideal candidate can look forward to a rewarding career with a clear path towards
personal and professional success coupled with advanced training opportunities and an
attractive remuneration package.

Applicants are advised to apply online or shoot their CVs to indicating
the desired position on the subject bar.

011-5927723/4/5 J by
www. jobfactory.lk oO

The Talent Search Engine

 
"," 

Senior Ul Engineer

Jobfactory is a Talent Search Engine facilitating candidates to maintain their profiles in a
database Creating your profile in our system will make you visible to thousands of
vacancies across the world

Our client is a leading IT Services providing company located in Colombo 09
Eligibility
To be successful you will need to possess

 A bachelors degree in computing or Information Technology
 Minimum 2 years of Experience in the same position
 Sound knowledge on CSS React developer Java backend

The ideal candidate can look forward to a rewarding career with a clear path towards
personal and professional success coupled with advanced training opportunities and an
attractive remuneration package

Applicants are advised to apply online or shoot their CVs to indicating
the desired position on the subject bar

0115927723/4/5 J by
www jobfactorylk oO

The Talent Search Engine

 
",0.9020979020979021,0.9357142857142857
610248.png," 

Graphic Designer

Jobfactory is a Talent Search Engine facilitating candidates to maintain their profiles in a
database. Creating your profile in our system will make you visible to thousands of
vacancies across the world.

our client is one of the leading services providing companies located in Boralesgamuwa
Eligibility
* A Diploma or certificate Qualifications in relevant field

* Minimum 1year of experience in relevant field
* Successfully completed G.C.E A/L

The ideal candidate can look forward to a rewarding career with a clear path towards
personal and professional success coupled with advanced training opportunities and an
attractive remuneration package.

Applicants are advised to apply online or send their CVs to indicating
the desired position on the subject bar

0115927728 Be)»

wwwjobtactory.lk The Talent Search Engine

 
"," 

Graphic Designer

Jobfactory is a Talent Search Engine facilitating candidates to maintain their profiles in a
database Creating your profile in our system will make you visible to thousands of
vacancies across the world

our client is one of the leading services providing companies located in Boralesgamuwa
Eligibility
 A Diploma or certificate Qualifications in relevant field

 Minimum 1year of experience in relevant field
 Successfully completed GCE A/L

The ideal candidate can look forward to a rewarding career with a clear path towards
personal and professional success coupled with advanced training opportunities and an
attractive remuneration package

Applicants are advised to apply online or send their CVs to indicating
the desired position on the subject bar

0115927728 Be

wwwjobtactorylk The Talent Search Engine

 
",0.912,0.9426229508196722
610330.png," 

HOLDINGS

IWS HOLDINGS a diversified group of companies with interests in Automobile, Aviation,
Communication and IT, Food Processing & Packaging, Industrial, Leisure, Warehousing & Logistics
and Mass Media (www.iwsholdings.com) is looking for a dynamic and performance oriented
individual who wishes to reach greater heights personally and professionally.

System Administrator

* 01-02 years of experience in working with Windows/Linux environment.

 

+ Exposure to a server environment in a service desk support role.
» Hands-on experience on windows server services (MS SQL, IIS & Shell scripting)

» Sound knowledge in Network, Routing, Application systems, servers, operational
support and Windows server technologies

+ Adequate knowledge in Linux. RHCSA certification is a +
+ Experience in cloud base CCTV & IP base finger print configuration is a +
+ Age below 30 years.

 

   
 

Manager — Human Resources Tf you are the right person we are looking for.
IWS Holdings (Private) Limited please send us your resume including the
IWS Gentre : 451 Kandy Road, Kelaniya. contact details of two non-related referees and
Telephone : 011 8394 240 proven record to the below address within 7
Fax 1 +94 11 2910469 days of this advertisement. Only shortlisted
Email : careers.iws@dynanet.Ik Candidates will be notified,

: www. iwsholdings.com IWS HOLDINGS

‘we wsholngs.0om
"," 

HOLDINGS

IWS HOLDINGS a diversified group of companies with interests in Automobile Aviation
Communication and IT Food Processing  Packaging Industrial Leisure Warehousing  Logistics
and Mass Media wwwiwsholdingscom is looking for a dynamic and performance oriented
individual who wishes to reach greater heights personally and professionally

System Administrator

 0102 years of experience in working with Windows/Linux environment

 

+ Exposure to a server environment in a service desk support role
 Handson experience on windows server services MS SQL IIS  Shell scripting

 Sound knowledge in Network Routing Application systems servers operational
support and Windows server technologies

+ Adequate knowledge in Linux RHCSA certification is a +
+ Experience in cloud base CCTV  IP base finger print configuration is a +
+ Age below 30 years

 

   
 

Manager  Human Resources Tf you are the right person we are looking for
IWS Holdings Private Limited please send us your resume including the
IWS Gentre  451 Kandy Road Kelaniya contact details of two nonrelated referees and
Telephone  011 8394 240 proven record to the below address within 7
Fax 1 +94 11 2910469 days of this advertisement Only shortlisted
Email  careersiwsdynanetIk Candidates will be notified

 www iwsholdingscom IWS HOLDINGS

we wsholngs0om
",0.7524271844660194,0.8762886597938144
610342.jpg,"7 ey
pwe | FS

Business Development
Executive

Qualification &
Experience

Part qualification in CIM/SLIM or Excellent spoken and written
Bachelor's degree in Business Management communication skills and a creative
/Marketing from a reputed university approach to marketing

1-2 Years experience in a similar capacity Strong project management skills

Previous experience in Cyber Security The ability to work under pressure
sales/marketing preferred and meet deadlines

Self Motivated, Enthusiastic and
Driven

Responsibilities

Promotion (Direct/Digital) of Cyber Security Products and Services
Design and execution of marketing and promotion activities for Cyber Service portfolios
Arrange and coordinate sales meetings

Preparation of proposals and follow-up

If you are interested please visit our website at https://www.pwe.lk/CareerOppos.php
Or you may express your interest by sending your CV to careers.srilanka@lk.pwe.com.

© 2019 PricewaterhouseCoopers (Private) Limited, Limited Liability Company incorporated in Sri Lanka All rights reserved. PwC refers to the Sri Lanka member firm, and may
sometimes refer to the PwC network. Each member firm is a separate legal entity. Please see www.pwc.com/structure for further details..

 
","7 ey
pwe  FS

Business Development
Executive

Qualification 
Experience

Part qualification in CIM/SLIM or Excellent spoken and written
Bachelors degree in Business Management communication skills and a creative
/Marketing from a reputed university approach to marketing

12 Years experience in a similar capacity Strong project management skills

Previous experience in Cyber Security The ability to work under pressure
sales/marketing preferred and meet deadlines

Self Motivated Enthusiastic and
Driven

Responsibilities

Promotion Direct/Digital of Cyber Security Products and Services
Design and execution of marketing and promotion activities for Cyber Service portfolios
Arrange and coordinate sales meetings

Preparation of proposals and followup

If you are interested please visit our website at https//wwwpwelk/CareerOpposphp
Or you may express your interest by sending your CV to careerssrilankalkpwecom

 2019 PricewaterhouseCoopers Private Limited Limited Liability Company incorporated in Sri Lanka All rights reserved PwC refers to the Sri Lanka member firm and may
sometimes refer to the PwC network Each member firm is a separate legal entity Please see wwwpwccom/structure for further details

 
",0.8630952380952381,0.9030303030303031
610379.jpg,"WANT AG 1S | DZ AN OT AN [61] Sis

ar

LOOKING FOR...

React JS Developer

We are looking for a React JS Developer who is dedicated to the craft, writes code that they
lgemelcelele me) m-lateRe- lam alimastome) coleiatom aulalaliaren

Responsibilities,

+ Write “clean”, well-designed code

+ Produce detailed specifications

+ Contribute in all phases of the development lifecycle

+ Follow industry best practices

- Develop and deploy new features to facilitate related procedures and tools if necessary

Requirements,

+ BS/MS degree in Computer Science, Engineering or a related subject.

+ Must have over 1 Year of software development experience in React JS.

+ Demonstrable knowledge of web technologies including HTML, CSS, Javascript.

+ Experience in common third-party APIs.

+ Passion for best design and coding practices and a desire to develop new bold ideas.
+ Knowledge of React Native would be an added advantage.

OO
Tare!

SPECIALISTS 25 SECRUDIMEN? SINCE TE

Mankind Intemational (Pvt) Ltd
No. 10 Davidson Road, Col 04
General Line: 011 2591981

E mail: info@maritimesl.com

www.mankind.|k

   

“1978 - 2018
","WANT AG 1S  DZ AN OT AN 61 Sis

ar

LOOKING FOR

React JS Developer

We are looking for a React JS Developer who is dedicated to the craft writes code that they
lgemelcelele me mlateRe lam alimastome coleiatom aulalaliaren

Responsibilities

+ Write clean welldesigned code

+ Produce detailed specifications

+ Contribute in all phases of the development lifecycle

+ Follow industry best practices

 Develop and deploy new features to facilitate related procedures and tools if necessary

Requirements

+ BS/MS degree in Computer Science Engineering or a related subject

+ Must have over 1 Year of software development experience in React JS

+ Demonstrable knowledge of web technologies including HTML CSS Javascript

+ Experience in common thirdparty APIs

+ Passion for best design and coding practices and a desire to develop new bold ideas
+ Knowledge of React Native would be an added advantage

OO
Tare

SPECIALISTS 25 SECRUDIMEN SINCE TE

Mankind Intemational Pvt Ltd
No 10 Davidson Road Col 04
General Line 011 2591981

E mail infomaritimeslcom

wwwmankindk

   

1978  2018
",0.7413793103448276,0.8245614035087719
610410.jpg,"Are you up for the
challenge to transform
global enterprises?

Consultant/Senior Consultant/Lead Consultant - Java

 

Conceptualize best in class solutions, design
comprehensive applications and adapt to
new project environments

 
  
  
    
  

If you have experience in:

* Core Java/J2EE with expertise in EJB 3, JSF 2.2 and Spring
+ Experience in databases (Oracle SQL and PL/SQL)

+ Experience in JaveScript, Angular)S, jQuery, HTML 5/CSS 3

* Middle tier development skills using Web API 2, REST, SOAP

« SOLID and DRY design principles
+ Experience - 2 - 10 Years

   

  

FORWARD YOUR CV TO
fajamaldeen@virtusa.com and mention the position applied for in the title.
Please note only shortlisted candidates will be contacted.

virtusa’

Accelerating Business Outcomes
","Are you up for the
challenge to transform
global enterprises

Consultant/Senior Consultant/Lead Consultant  Java

 

Conceptualize best in class solutions design
comprehensive applications and adapt to
new project environments

 
  
  
    
  

If you have experience in

 Core Java/J2EE with expertise in EJB 3 JSF 22 and Spring
+ Experience in databases Oracle SQL and PL/SQL

+ Experience in JaveScript AngularS jQuery HTML 5/CSS 3

 Middle tier development skills using Web API 2 REST SOAP

 SOLID and DRY design principles
+ Experience  2  10 Years

   

  

FORWARD YOUR CV TO
fajamaldeenvirtusacom and mention the position applied for in the title
Please note only shortlisted candidates will be contacted

virtusa

Accelerating Business Outcomes
",0.7522123893805309,0.8598130841121495
610492.jpg,"O
Quess

DELIVERING GROWTH

Software Engineer — Ja P104)

We are on the seek for a potential individual to join an esteemed entity in the IT industry

Job Description Job Specification
e Provides realistic estimates and achieve on-time Delivery. e At least 3 years of experience on Java back end development
e Ensures that code artifacts produced are of the highest quality, conforming to (Spring Boot, XML, JSON), MongoDB, Redis ,
set or agreed upon standard. Should advocate such consistency to all members © Experience in MicroSerivece related Development is a plus.

e Having good Linux knowledge.

e  Self-starter who can work independently while managing your
resources to complete tasks in a timely manner.

e Team-worker with strong and effective inter-personal and
communication skills and the ability to interact with prompt and
professionalism to the teams across different time zones.

e Ability to mentor and guide team members.

e Excellent troubleshooting, problem solving skills, both technical and
domain specific

e Basic experience or knowledge on building, packaging &
deployment tools, web and application servers and database
technologies.

e Understanding of Agile as a philosophy, Agile frameworks (e.g.
Scrum, Kanban, XP), and as a practice (e.g. Cl, TDD, ATDD etc).

of the team.

e Follows processes, agile practices and motivates his/her team members to do so.

e  Escalates and communicates issues, risks and concerns to leads or managers.

e Makes optimum utilization of engineering tools and technologies to maintain a
high productivity level in the team

e Participates in regular performance review cycles.

e  Aligns self to organizational goals.

e Accepts project delivery responsibilities and demonstrate accountability to
leadership.

e Builds competencies in product and technology domain to set expectations.

e Adhere to professional ethical practices.

e Maintains a sense of individuality in thinking and decision making.

e Is a professional in work aspects as well as conduct with other individuals.

Keen on this valuable opportunity?
Please forward your resume to the below mentioned email address with a mentioning
of the expected salary. State the applied position in the subject line of the email
iS pet it
Apply to: aishan.b@quesslanka.com

www.quesscorp.com
Follow us on Facebook: qclanka (Quess Corp Lanka)

 
","O
Quess

DELIVERING GROWTH

Software Engineer  Ja P104

We are on the seek for a potential individual to join an esteemed entity in the IT industry

Job Description Job Specification
e Provides realistic estimates and achieve ontime Delivery e At least 3 years of experience on Java back end development
e Ensures that code artifacts produced are of the highest quality conforming to Spring Boot XML JSON MongoDB Redis 
set or agreed upon standard Should advocate such consistency to all members  Experience in MicroSerivece related Development is a plus

e Having good Linux knowledge

e  Selfstarter who can work independently while managing your
resources to complete tasks in a timely manner

e Teamworker with strong and effective interpersonal and
communication skills and the ability to interact with prompt and
professionalism to the teams across different time zones

e Ability to mentor and guide team members

e Excellent troubleshooting problem solving skills both technical and
domain specific

e Basic experience or knowledge on building packaging 
deployment tools web and application servers and database
technologies

e Understanding of Agile as a philosophy Agile frameworks eg
Scrum Kanban XP and as a practice eg Cl TDD ATDD etc

of the team

e Follows processes agile practices and motivates his/her team members to do so

e  Escalates and communicates issues risks and concerns to leads or managers

e Makes optimum utilization of engineering tools and technologies to maintain a
high productivity level in the team

e Participates in regular performance review cycles

e  Aligns self to organizational goals

e Accepts project delivery responsibilities and demonstrate accountability to
leadership

e Builds competencies in product and technology domain to set expectations

e Adhere to professional ethical practices

e Maintains a sense of individuality in thinking and decision making

e Is a professional in work aspects as well as conduct with other individuals

Keen on this valuable opportunity
Please forward your resume to the below mentioned email address with a mentioning
of the expected salary State the applied position in the subject line of the email
iS pet it
Apply to aishanbquesslankacom

wwwquesscorpcom
Follow us on Facebook qclanka Quess Corp Lanka

 
",0.888268156424581,0.9463276836158192
610517.png,"WE'RE HIRING

JOB OPPORTUNITY

APPLY NOW

 

We are an emerging IT company. Currently our team is growing
and we are looking for excellent team members

@ Networking Engineering associates

@ Software developers (experience in .net preferred)
@ Android Developers, Web Developers

Previous experience is essential. You must be talented, creative,
working independently to achieve targets, flexible and challenge taking.

ES Apply with your CV to

info@kingstonitsolutions.com
","WERE HIRING

JOB OPPORTUNITY

APPLY NOW

 

We are an emerging IT company Currently our team is growing
and we are looking for excellent team members

 Networking Engineering associates

 Software developers experience in net preferred
 Android Developers Web Developers

Previous experience is essential You must be talented creative
working independently to achieve targets flexible and challenge taking

ES Apply with your CV to

infokingstonitsolutionscom
",0.8333333333333334,0.9841269841269841
610829.png," 

FOR IMMEDIATE RECRUITMEN I]

geo
@eBEYONDS

CONTENT
DEVELOPERS

eBEYONDS, a leading Digital Marketing and eBusiness Solutions company,
is looking for some young folks- school leavers who're enthusiastic about
the IT & Web field to take on this role,

 

 

Skills & Attributes

The selected candidates should:
* Be familiar with Microsoft Words and Excel, and Emailing,
© Possess an excellent command of English.

«Be efficient and organized.

If you're interested in taking on this role, forward your CV to jobs@ebeyonds.com

@ 370, Level 4, High Level Road, Pannipitiya. @ www.ebeyonds.com
"," 

FOR IMMEDIATE RECRUITMEN I

geo
eBEYONDS

CONTENT
DEVELOPERS

eBEYONDS a leading Digital Marketing and eBusiness Solutions company
is looking for some young folks school leavers whore enthusiastic about
the IT  Web field to take on this role

 

 

Skills  Attributes

The selected candidates should
 Be familiar with Microsoft Words and Excel and Emailing
 Possess an excellent command of English

Be efficient and organized

If youre interested in taking on this role forward your CV to jobsebeyondscom

 370 Level 4 High Level Road Pannipitiya  wwwebeyondscom
",0.7191011235955056,0.891566265060241
611206.png,"Join us to drive innovation for startups and enterprises

Villvay is a software engineering firm specializing in product development for clients in the United States.
We constantly seek highly motivated people to help us transform new business ideas into successful,
value driven products. If you are highly enthusiastic about the future of web and mobile technology,
smart in problem solving and relentless in your pursuits, you are what we are looking for.

In this role, you will transform ideas into solutions through requirement gathering and
conducting business analysis. You will be comfortable working with stakeholders using your
experience and techniques to work as a liaison among stakeholders and team members. You
should be able to recommend and guide stakeholders to prioritize solutions that enable to
achieve project goals.

Essential Duties and Job Functions:

* Participate in business and user requirement gathering.

© Review and analyze business and user requirements.

° Ensure the functionality, usability, performance, and supportability of the requirements.
* Develop detailed functional requirements documents leading into system design.

* Assist in interpreting highly complex requirements on large mission-critical projects.

* Develop business proposals for software solutions to meet requirements.

* Review and critique technical solutions to ensure they meet the necessary requirements.

* Lead Change Control activities. This includes drafting of change control records, technical
implementation plans, deviations, and updates to supporting documentation.

* Develop business process workflow diagrams and system level logical/physical
architecture diagrams.

* Conduct, provide and be accountable for the accuracy of project work estimates.
* Work with tech lead to analyze and resolve technical deviations in requirements.

° Formulate options and assess their relative merits and risks, and work with respective
stakeholders to determine the best solution.

* Readily re-apply technical and business insights to new situations.

* Analyse existing software systems and procedures that need evaluation to identify
deficiencies and make recommendations

Knowledge, Experience and Skills:

* Strong business and technology acumen; solid understanding of software services,
processes, measures and related capabilities.

* Experience interfacing with Business Owners to gather requirements is required.
* Understanding of database design principles and system analysis.

*° Ability to analyze complex business problems and evaluate solutions.

© Excellent analytical, problem solving, and troubleshooting skills.

* Highly organized, results-oriented and attentive to details.

© 3 years of business analysis experience in both technical and functional roles.

* BA/BS or MA/MS in Technology or Business equivalent.

* Professional certifications such as CBAP.

To find out more about this position call us on 077 3595390 / 077 7254184
or send your CV to

careers@villvay.com indicating the position applied for in the subject line.

VILLVAY http://villvay.com/careers

 
","Join us to drive innovation for startups and enterprises

Villvay is a software engineering firm specializing in product development for clients in the United States
We constantly seek highly motivated people to help us transform new business ideas into successful
value driven products If you are highly enthusiastic about the future of web and mobile technology
smart in problem solving and relentless in your pursuits you are what we are looking for

In this role you will transform ideas into solutions through requirement gathering and
conducting business analysis You will be comfortable working with stakeholders using your
experience and techniques to work as a liaison among stakeholders and team members You
should be able to recommend and guide stakeholders to prioritize solutions that enable to
achieve project goals

Essential Duties and Job Functions

 Participate in business and user requirement gathering

 Review and analyze business and user requirements

 Ensure the functionality usability performance and supportability of the requirements
 Develop detailed functional requirements documents leading into system design

 Assist in interpreting highly complex requirements on large missioncritical projects

 Develop business proposals for software solutions to meet requirements

 Review and critique technical solutions to ensure they meet the necessary requirements

 Lead Change Control activities This includes drafting of change control records technical
implementation plans deviations and updates to supporting documentation

 Develop business process workflow diagrams and system level logical/physical
architecture diagrams

 Conduct provide and be accountable for the accuracy of project work estimates
 Work with tech lead to analyze and resolve technical deviations in requirements

 Formulate options and assess their relative merits and risks and work with respective
stakeholders to determine the best solution

 Readily reapply technical and business insights to new situations

 Analyse existing software systems and procedures that need evaluation to identify
deficiencies and make recommendations

Knowledge Experience and Skills

 Strong business and technology acumen solid understanding of software services
processes measures and related capabilities

 Experience interfacing with Business Owners to gather requirements is required
 Understanding of database design principles and system analysis

 Ability to analyze complex business problems and evaluate solutions

 Excellent analytical problem solving and troubleshooting skills

 Highly organized resultsoriented and attentive to details

 3 years of business analysis experience in both technical and functional roles

 BA/BS or MA/MS in Technology or Business equivalent

 Professional certifications such as CBAP

To find out more about this position call us on 077 3595390 / 077 7254184
or send your CV to

careersvillvaycom indicating the position applied for in the subject line

VILLVAY http//villvaycom/careers

 
",0.8758620689655172,0.970873786407767
611223.png,"London
Stock Exchange Group

 

Software Engineer

 

Role profile

Software engineers develop mission critical, real-time, distributed software systems. We look for software
engineers with novel ideas in the areas of distributed computing, software resilience, large-scale system
design, security, machine learning, application operability, and UI design.

The candidate needs to be well versed with the end-to-end software life cycle, including; requirements
gathering, design, development, testing, and application operations. The selected candidate should be
able to work in an agile environment employing development operations (DevOps) practices to move
requirements to production faster. The role will entail working on specific projects with opportunities to
switch roles, teams and projects.

 

The responsibilities stretch cross the entire software development life cycle. The key responsibilities for
the role is as follows:

+ Prepare specifications, based on client's functional and non-functional requirements.

+ Explain client requirements and proposed solutions to team members.

* Analyse specifications, develop and maintain mission critical, real-time, distributed software.

* Analyse specifications, design, develop, and execute automated tests to validate the software against
the specifications.

* Design, configure, automate, and maintain continuous integration and delivery pipelines to support
software integration and deployment.

+ Handle individual project priorities, deadlines, and deliverables.

———————————=&E&E&k&I*Ex*~E~oococ——————a
Candidate profile / Key skills

 

+ Bachelor's degree in computer science, engineering or similar technical field.
+ Ananalytical mind with the ability to learn both the business and technical aspects of financial markets.
+ Strong foundation in computer science and object oriented concepts.

+ Fluency in programming and/or scripting skills.

* Clear understanding of standard software engineering processes and methodologies.

+ Ability to maintain good working relationship with team members, and be result-oriented.

+ Interest and aquired skills in automation and DevOps tools.

+ Proficiency in English in both verbal and written communications.

Ene]
When applying

To apply, visit www.lseg.com/careers.

Dn
Diversity & Inclusion

People are at the heart of what we do and drive the success of our business. Our colleagues thrive
personally and professionally through our shared values of Integrity, Partnership, Innovation and
Excellence are at the core of our culture. We embrace diversity and actively seek to attract people with
unique backgrounds and perspectives. We are always looking at ways to become more agile so we meet
the needs of our teams and customers. We believe that an inclusive collaborative workplace is pivotal to
our success and supports the potential and growth of all colleagues at LSEG.

Dee mel
About London Stock Exchange Group

London Stock Exchange Group is a diversified international market infrastructure and capital markets
business sitting at the heart of the world's financial community. The Group can trace its history back to
1698.

The Group operates a broad range of international equity, bond and derivatives markets, including London
Stock Exchange; Borsa Italiana; MTS, Europe's leading fixed income market; and Turquoise, a pan-
European equities MTF. It is also home to one of the world’s leading growth markets for SMEs, AIM.
Through its platforms, the Group offers international business and investor's unrivalled access to Europe's
capital markets.

 

Post trade and risk management services are a significant part of the Group’s business operations. In
addition to majority ownership of multi-asset global CCP operator, LCH Group, LSEG operates CC&G,
the Italian clearing house; Monte Titoli, the T2S-ready European settlement business; and globe settle,
the Group's newly established CSD based in Luxembourg.

The Group is a global leader in indexing and analytic solutions. FTSE Russell offers thousands of indexes
that measure and benchmark markets around the world. The Group also provides customers with an
extensive range of real time and reference data products, including SEDOL, UnaVista, and RNS.

London Stock Exchange Group is a leading developer of high performance trading platforms and capital
markets software for customers around the world. In addition to the Group's own markets, over 35 other
organisations and exchanges use the Group's Millennium trading, surveillance and post trade technology.

Headquartered in London, with significant operations in North America, Italy, France and Sri Lanka, the
Group employs approximately 4,700 people.

 

Values & Behaviours

 

Integrity: My word is my bond. Integrity underpins all that we do — from unshakable commitment to.
building and supporting global markets based on transparency and trust, to every transaction across our
business with each and every stakeholder. We are a source of enduring confidence in the financial
system, so when we say that our work is our bond — we mean it.

Partnership: We collaborate to succeed. We pride ourselves on working together as proactive partners,
building positive relationships with our colleagues, customers, investors, regulators, governments and
shareholders — for our mutual success and the benefit of all.

Innovation: We nurture new ideas. We are ambitious and forward-looking — a pioneering Group of market
innovators, driven by fresh thinking that has kept us ahead of change. We prudently and proactively invest
to make sure that our markets and services constantly moving forward, developing and evolving with
advances in technology.

Excellence: We are committed to quality. We have a fundamental commitment to developing talented
teams who deliver to the highest standards in all that we do. By collaborating together, we will sustain
industry-leading levels of excellence, setting the benchmarks that inspire ever better performance.
","London
Stock Exchange Group

 

Software Engineer

 

Role profile

Software engineers develop mission critical realtime distributed software systems We look for software
engineers with novel ideas in the areas of distributed computing software resilience largescale system
design security machine learning application operability and UI design

The candidate needs to be well versed with the endtoend software life cycle including requirements
gathering design development testing and application operations The selected candidate should be
able to work in an agile environment employing development operations DevOps practices to move
requirements to production faster The role will entail working on specific projects with opportunities to
switch roles teams and projects

 

The responsibilities stretch cross the entire software development life cycle The key responsibilities for
the role is as follows

+ Prepare specifications based on clients functional and nonfunctional requirements

+ Explain client requirements and proposed solutions to team members

 Analyse specifications develop and maintain mission critical realtime distributed software

 Analyse specifications design develop and execute automated tests to validate the software against
the specifications

 Design configure automate and maintain continuous integration and delivery pipelines to support
software integration and deployment

+ Handle individual project priorities deadlines and deliverables

EEkIExEoococa
Candidate profile / Key skills

 

+ Bachelors degree in computer science engineering or similar technical field
+ Ananalytical mind with the ability to learn both the business and technical aspects of financial markets
+ Strong foundation in computer science and object oriented concepts

+ Fluency in programming and/or scripting skills

 Clear understanding of standard software engineering processes and methodologies

+ Ability to maintain good working relationship with team members and be resultoriented

+ Interest and aquired skills in automation and DevOps tools

+ Proficiency in English in both verbal and written communications

Ene
When applying

To apply visit wwwlsegcom/careers

Dn
Diversity  Inclusion

People are at the heart of what we do and drive the success of our business Our colleagues thrive
personally and professionally through our shared values of Integrity Partnership Innovation and
Excellence are at the core of our culture We embrace diversity and actively seek to attract people with
unique backgrounds and perspectives We are always looking at ways to become more agile so we meet
the needs of our teams and customers We believe that an inclusive collaborative workplace is pivotal to
our success and supports the potential and growth of all colleagues at LSEG

Dee mel
About London Stock Exchange Group

London Stock Exchange Group is a diversified international market infrastructure and capital markets
business sitting at the heart of the worlds financial community The Group can trace its history back to
1698

The Group operates a broad range of international equity bond and derivatives markets including London
Stock Exchange Borsa Italiana MTS Europes leading fixed income market and Turquoise a pan
European equities MTF It is also home to one of the worlds leading growth markets for SMEs AIM
Through its platforms the Group offers international business and investors unrivalled access to Europes
capital markets

 

Post trade and risk management services are a significant part of the Groups business operations In
addition to majority ownership of multiasset global CCP operator LCH Group LSEG operates CCG
the Italian clearing house Monte Titoli the T2Sready European settlement business and globe settle
the Groups newly established CSD based in Luxembourg

The Group is a global leader in indexing and analytic solutions FTSE Russell offers thousands of indexes
that measure and benchmark markets around the world The Group also provides customers with an
extensive range of real time and reference data products including SEDOL UnaVista and RNS

London Stock Exchange Group is a leading developer of high performance trading platforms and capital
markets software for customers around the world In addition to the Groups own markets over 35 other
organisations and exchanges use the Groups Millennium trading surveillance and post trade technology

Headquartered in London with significant operations in North America Italy France and Sri Lanka the
Group employs approximately 4700 people

 

Values  Behaviours

 

Integrity My word is my bond Integrity underpins all that we do  from unshakable commitment to
building and supporting global markets based on transparency and trust to every transaction across our
business with each and every stakeholder We are a source of enduring confidence in the financial
system so when we say that our work is our bond  we mean it

Partnership We collaborate to succeed We pride ourselves on working together as proactive partners
building positive relationships with our colleagues customers investors regulators governments and
shareholders  for our mutual success and the benefit of all

Innovation We nurture new ideas We are ambitious and forwardlooking  a pioneering Group of market
innovators driven by fresh thinking that has kept us ahead of change We prudently and proactively invest
to make sure that our markets and services constantly moving forward developing and evolving with
advances in technology

Excellence We are committed to quality We have a fundamental commitment to developing talented
teams who deliver to the highest standards in all that we do By collaborating together we will sustain
industryleading levels of excellence setting the benchmarks that inspire ever better performance
",0.860302677532014,0.9363957597173145
